# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
7

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom_main,0,EMVVMDTXJS,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 1.600000000000000033e-01, 0.000000000000000000e+00, 2.999999999999999889e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,15,61
# x,y,z,u,w
3.174466264700237517e-01, 0.000000000000000000e+00, 2.783452660095216968e-01, 1.000000000000000000e+00, 1.000000000000000000e+00
2.982533000199578677e-01, 0.000000000000000000e+00, 2.755292885717313123e-01, 1.000000000000000000e+00, 1.116516117008350406e+00
2.794325075987343365e-01, 0.000000000000000000e+00, 2.733317774831274249e-01, 1.000000000000000000e+00, 1.230327454809142962e+00
2.614000543135674426e-01, 0.000000000000000000e+00, 2.719067567020974074e-01, 1.000000000000000000e+00, 1.338974688835536719e+00
2.445160001828172169e-01, 0.000000000000000000e+00, 2.713699687665704352e-01, 1.000000000000000000e+00, 1.440443539022824293e+00
2.290625765470836184e-01, 0.000000000000000000e+00, 2.716927892255687205e-01, 1.000000000000000000e+00, 1.533286772417713939e+00
2.152221738270561069e-01, 0.000000000000000000e+00, 2.727490633279562315e-01, 1.000000000000000000e+00, 1.616658817329462927e+00
2.030730921041765946e-01, 0.000000000000000000e+00, 2.743681974001448420e-01, 1.000000000000000000e+00, 1.690274016920525035e+00
1.926077823999309824e-01, 0.000000000000000000e+00, 2.764076589551938135e-01, 1.000000000000000000e+00, 1.754312647682606530e+00
1.837608763256527999e-01, 0.000000000000000000e+00, 2.787654553740918639e-01, 1.000000000000000000e+00, 1.809302259087018472e+00
1.764306111397627164e-01, 0.000000000000000000e+00, 2.813586188137390809e-01, 1.000000000000000000e+00, 1.855997787961553458e+00
1.705117664604380578e-01, 0.000000000000000000e+00, 2.841444566794583126e-01, 1.000000000000000000e+00, 1.895276129808026511e+00
1.659463375328804613e-01, 0.000000000000000000e+00, 2.871371536075700281e-01, 1.000000000000000000e+00, 1.928052851150206637e+00
1.626969516013007933e-01, 0.000000000000000000e+00, 2.902868896540375943e-01, 1.000000000000000000e+00, 1.955222505462917315e+00
1.607459136282669565e-01, 0.000000000000000000e+00, 2.934660145452867575e-01, 1.000000000000000000e+00, 1.977620164213083731e+00
1.601272720369354696e-01, 0.000000000000000000e+00, 2.964549260340560433e-01, 1.000000000000000000e+00, 2.000000000000000000e+00
1.616786634625706487e-01, 0.000000000000000000e+00, 2.989120006412033792e-01, 1.000000000000000000e+00, 2.022379835786916491e+00
1.650562668618749396e-01, 0.000000000000000000e+00, 3.003206562135370961e-01, 1.000000000000000000e+00, 2.044777494537082685e+00
1.693521275667367876e-01, 0.000000000000000000e+00, 3.012603303158964962e-01, 1.000000000000000000e+00, 2.071947148849793585e+00
1.746095080680580003e-01, 0.000000000000000000e+00, 3.018987854689655914e-01, 1.000000000000000000e+00, 2.104723870191973489e+00
1.809389493661561210e-01, 0.000000000000000000e+00, 3.023157022119908333e-01, 1.000000000000000000e+00, 2.144002212038446320e+00
1.884768793951743793e-01, 0.000000000000000000e+00, 3.025556021310110144e-01, 1.000000000000000000e+00, 2.190697740912981306e+00
1.973575812326693879e-01, 0.000000000000000000e+00, 3.026668700859919126e-01, 1.000000000000000000e+00, 2.245687352317393692e+00
2.077001393879201185e-01, 0.000000000000000000e+00, 3.026990084202706432e-01, 1.000000000000000000e+00, 2.309725983079474521e+00
2.195893072768008158e-01, 0.000000000000000000e+00, 3.026864639249447486e-01, 1.000000000000000000e+00, 2.383341182670537073e+00
2.330541993545458823e-01, 0.000000000000000000e+00, 3.026554002754439643e-01, 1.000000000000000000e+00, 2.466713227582285839e+00
2.480487480505536302e-01, 0.000000000000000000e+00, 3.026360912806573822e-01, 1.000000000000000000e+00, 2.559556460977175707e+00
2.644363747362939998e-01, 0.000000000000000000e+00, 3.026517812230580251e-01, 1.000000000000000000e+00, 2.661025311164463503e+00
2.819831450977617338e-01, 0.000000000000000000e+00, 3.027367970830301402e-01, 1.000000000000000000e+00, 2.769672545190856816e+00
3.003633043856381857e-01, 0.000000000000000000e+00, 3.029110903609467664e-01, 1.000000000000000000e+00, 2.883483882991649594e+00
3.191790436920819429e-01, 0.000000000000000000e+00, 3.031912078647237552e-01, 1.000000000000000000e+00, 3.000000000000000000e+00
3.379927707075539578e-01, 0.000000000000000000e+00, 3.035838627897392561e-01, 1.000000000000000000e+00, 3.116516117008350406e+00
3.563668935050240960e-01, 0.000000000000000000e+00, 3.040865234526843319e-01, 1.000000000000000000e+00, 3.230327454809143184e+00
3.739036052581876657e-01, 0.000000000000000000e+00, 3.046865712852664942e-01, 1.000000000000000000e+00, 3.338974688835536497e+00
3.902772138376291444e-01, 0.000000000000000000e+00, 3.053642369686378477e-01, 1.000000000000000000e+00, 3.440443539022824293e+00
4.052541132442654126e-01, 0.000000000000000000e+00, 3.060923618559171500e-01, 1.000000000000000000e+00, 3.533286772417714161e+00
4.186976194768750048e-01, 0.000000000000000000e+00, 3.068512558420372072e-01, 1.000000000000000000e+00, 3.616658817329462927e+00
4.305622689719781904e-01, 0.000000000000000000e+00, 3.076147717427190620e-01, 1.000000000000000000e+00, 3.690274016920525035e+00
4.408775408214044567e-01, 0.000000000000000000e+00, 3.083652352106415195e-01, 1.000000000000000000e+00, 3.754312647682606752e+00
4.497293026840749608e-01, 0.000000000000000000e+00, 3.090864648269656123e-01, 1.000000000000000000e+00, 3.809302259087018250e+00
4.572393236392993110e-01, 0.000000000000000000e+00, 3.097747829721622104e-01, 1.000000000000000000e+00, 3.855997787961553236e+00
4.635496191418231327e-01, 0.000000000000000000e+00, 3.104243155685637023e-01, 1.000000000000000000e+00, 3.895276129808026511e+00
4.688083646873428822e-01, 0.000000000000000000e+00, 3.110312993060517783e-01, 1.000000000000000000e+00, 3.928052851150206415e+00
4.731605819946780866e-01, 0.000000000000000000e+00, 3.115906576391400118e-01, 1.000000000000000000e+00, 3.955222505462917315e+00
4.767417483611586793e-01, 0.000000000000000000e+00, 3.121006931385110206e-01, 1.000000000000000000e+00, 3.977620164213083953e+00
4.796726883182270695e-01, 0.000000000000000000e+00, 3.125607133495547640e-01, 1.000000000000000000e+00, 4.000000000000000000e+00
4.796726883182270695e-01, 4.642857142857140934e-02, 3.125607133495547640e-01, 1.071428571428571397e+00, 0.000000000000000000e+00
4.766569480658555680e-01, 4.642857142857140934e-02, 3.120324939266019282e-01, 1.071428571428571397e+00, 2.237983578691647366e-02
4.729947060302404638e-01, 4.642857142857140934e-02, 3.113299579042711485e-01, 1.071428571428571397e+00, 4.477749453708265714e-02
4.685616438193858091e-01, 4.642857142857140934e-02, 3.104297505771149157e-01, 1.071428571428571397e+00, 7.194714884979341862e-02
4.632229136153046545e-01, 4.642857142857141628e-02, 3.092993156260132048e-01, 1.071428571428571397e+00, 1.047238701919735171e-01
4.568337252436758256e-01, 4.642857142857140934e-02, 3.079050847423663861e-01, 1.071428571428571397e+00, 1.440022120384465143e-01
4.492471416165150222e-01, 4.642857142857140934e-02, 3.062063832692624166e-01, 1.071428571428571397e+00, 1.906977409129814449e-01
4.403214851004558228e-01, 4.642857142857140934e-02, 3.041685528073213018e-01, 1.071428571428571397e+00, 2.456873523173935536e-01
4.299340336635764093e-01, 4.642857142857140934e-02, 3.017649044779634471e-01, 1.071428571428571397e+00, 3.097259830794746871e-01
4.179966438495100189e-01, 4.642857142857140934e-02, 2.989869869387905554e-01, 1.071428571428571397e+00, 3.833411826705370173e-01
4.044740202631117998e-01, 4.642857142857140934e-02, 2.958541098117204449e-01, 1.071428571428571397e+00, 4.667132275822858944e-01
3.894008263583675911e-01, 4.642857142857140934e-02, 2.924280309077520457e-01, 1.071428571428571397e+00, 5.595564609771755959e-01
3.728965275360145992e-01, 4.642857142857140934e-02, 2.888215795108762807e-01, 1.071428571428571397e+00, 6.610253111644632806e-01
3.551803740867031656e-01, 4.642857142857140934e-02, 2.851682960168895331e-01, 1.071428571428571397e+00, 7.696725451908569271e-01
3.365676999882556419e-01, 4.642857142857140934e-02, 2.816158832533657841e-01, 1.071428571428571397e+00, 8.834838829916497049e-01
3.174466264700237517e-01, 4.642857142857140934e-02, 2.783452660095216968e-01, 1.071428571428571397e+00, 1.000000000000000000e+00
2.982533000199578677e-01, 4.642857142857140934e-02, 2.755292885717313123e-01, 1.071428571428571397e+00, 1.116516117008350406e+00
2.794325075987343920e-01, 4.642857142857140934e-02, 2.733317774831274249e-01, 1.071428571428571397e+00, 1.230327454809142962e+00
2.614000543135674426e-01, 4.642857142857140934e-02, 2.719067567020974074e-01, 1.071428571428571397e+00, 1.338974688835536719e+00
2.445160001828172169e-01, 4.642857142857140934e-02, 2.713699687665704907e-01, 1.071428571428571397e+00, 1.440443539022824293e+00
2.290625765470836184e-01, 4.642857142857140934e-02, 2.716927892255687205e-01, 1.071428571428571397e+00, 1.533286772417713939e+00
2.152221738270561069e-01, 4.642857142857140934e-02, 2.727490633279562315e-01, 1.071428571428571397e+00, 1.616658817329462927e+00
2.030730921041765946e-01, 4.642857142857140934e-02, 2.743681974001448420e-01, 1.071428571428571397e+00, 1.690274016920525035e+00
1.926077823999309824e-01, 4.642857142857140240e-02, 2.764076589551938135e-01, 1.071428571428571397e+00, 1.754312647682606530e+00
1.837608763256527999e-01, 4.642857142857140934e-02, 2.787654553740918639e-01, 1.071428571428571397e+00, 1.809302259087018472e+00
1.764306111397627164e-01, 4.642857142857140934e-02, 2.813586188137390809e-01, 1.071428571428571397e+00, 1.855997787961553458e+00
1.705117664604380578e-01, 4.642857142857140240e-02, 2.841444566794583126e-01, 1.071428571428571397e+00, 1.895276129808026511e+00
1.659463375328804613e-01, 4.642857142857140934e-02, 2.871371536075700837e-01, 1.071428571428571397e+00, 1.928052851150206637e+00
1.626969516013007933e-01, 4.642857142857140934e-02, 2.902868896540375943e-01, 1.071428571428571397e+00, 1.955222505462917315e+00
1.607459136282669565e-01, 4.642857142857140934e-02, 2.934660145452867575e-01, 1.071428571428571397e+00, 1.977620164213083731e+00
1.601272720369354696e-01, 4.642857142857140934e-02, 2.964549260340560433e-01, 1.071428571428571397e+00, 2.000000000000000000e+00
1.616786634625706487e-01, 4.642857142857140934e-02, 2.989120006412033792e-01, 1.071428571428571397e+00, 2.022379835786916491e+00
1.650562668618749396e-01, 4.642857142857140934e-02, 3.003206562135370961e-01, 1.071428571428571397e+00, 2.044777494537082685e+00
1.693521275667367876e-01, 4.642857142857141628e-02, 3.012603303158964962e-01, 1.071428571428571397e+00, 2.071947148849793585e+00
1.746095080680580003e-01, 4.642857142857140934e-02, 3.018987854689655914e-01, 1.071428571428571397e+00, 2.104723870191973489e+00
1.809389493661561210e-01, 4.642857142857140934e-02, 3.023157022119908333e-01, 1.071428571428571397e+00, 2.144002212038446320e+00
1.884768793951743793e-01, 4.642857142857140934e-02, 3.025556021310110144e-01, 1.071428571428571397e+00, 2.190697740912981306e+00
1.973575812326693879e-01, 4.642857142857140934e-02, 3.026668700859919126e-01, 1.071428571428571397e+00, 2.245687352317393692e+00
2.077001393879201185e-01, 4.642857142857140934e-02, 3.026990084202706432e-01, 1.071428571428571397e+00, 2.309725983079474521e+00
2.195893072768008158e-01, 4.642857142857140934e-02, 3.026864639249447486e-01, 1.071428571428571397e+00, 2.383341182670537073e+00
2.330541993545458823e-01, 4.642857142857140934e-02, 3.026554002754439643e-01, 1.071428571428571397e+00, 2.466713227582285839e+00
2.480487480505536302e-01, 4.642857142857140934e-02, 3.026360912806573822e-01, 1.071428571428571397e+00, 2.559556460977175707e+00
2.644363747362939998e-01, 4.642857142857140934e-02, 3.026517812230580251e-01, 1.071428571428571397e+00, 2.661025311164463503e+00
2.819831450977617338e-01, 4.642857142857141628e-02, 3.027367970830301402e-01, 1.071428571428571397e+00, 2.769672545190856816e+00
3.003633043856381857e-01, 4.642857142857140934e-02, 3.029110903609467664e-01, 1.071428571428571397e+00, 2.883483882991649594e+00
3.191790436920819429e-01, 4.642857142857140934e-02, 3.031912078647237552e-01, 1.071428571428571397e+00, 3.000000000000000000e+00
3.379927707075539578e-01, 4.642857142857140934e-02, 3.035838627897392561e-01, 1.071428571428571397e+00, 3.116516117008350406e+00
3.563668935050240960e-01, 4.642857142857140934e-02, 3.040865234526843874e-01, 1.071428571428571397e+00, 3.230327454809143184e+00
3.739036052581876657e-01, 4.642857142857140240e-02, 3.046865712852664942e-01, 1.071428571428571397e+00, 3.338974688835536497e+00
3.902772138376291444e-01, 4.642857142857140240e-02, 3.053642369686378477e-01, 1.071428571428571397e+00, 3.440443539022824293e+00
4.052541132442654126e-01, 4.642857142857140934e-02, 3.060923618559171500e-01, 1.071428571428571397e+00, 3.533286772417714161e+00
4.186976194768750048e-01, 4.642857142857140934e-02, 3.068512558420372072e-01, 1.071428571428571397e+00, 3.616658817329462927e+00
4.305622689719781904e-01, 4.642857142857140934e-02, 3.076147717427190620e-01, 1.071428571428571397e+00, 3.690274016920525035e+00
4.408775408214044012e-01, 4.642857142857140934e-02, 3.083652352106415195e-01, 1.071428571428571397e+00, 3.754312647682606752e+00
4.497293026840749608e-01, 4.642857142857140934e-02, 3.090864648269656123e-01, 1.071428571428571397e+00, 3.809302259087018250e+00
4.572393236392993110e-01, 4.642857142857140934e-02, 3.097747829721622104e-01, 1.071428571428571397e+00, 3.855997787961553236e+00
4.635496191418231327e-01, 4.642857142857140934e-02, 3.104243155685637023e-01, 1.071428571428571397e+00, 3.895276129808026511e+00
4.688083646873428822e-01, 4.642857142857140934e-02, 3.110312993060517783e-01, 1.071428571428571397e+00, 3.928052851150206415e+00
4.731605819946780866e-01, 4.642857142857140934e-02, 3.115906576391400118e-01, 1.071428571428571397e+00, 3.955222505462917315e+00
4.767417483611586793e-01, 4.642857142857141628e-02, 3.121006931385110206e-01, 1.071428571428571397e+00, 3.977620164213083953e+00
4.796726883182270695e-01, 4.642857142857140934e-02, 3.125607133495547640e-01, 1.071428571428571397e+00, 4.000000000000000000e+00
4.796726883182270695e-01, 9.285714285714281868e-02, 3.125607133495547640e-01, 1.142857142857142794e+00, 0.000000000000000000e+00
4.766569480658555680e-01, 9.285714285714281868e-02, 3.120324939266019282e-01, 1.142857142857142794e+00, 2.237983578691647366e-02
4.729947060302404638e-01, 9.285714285714281868e-02, 3.113299579042711485e-01, 1.142857142857142794e+00, 4.477749453708265714e-02
4.685616438193858091e-01, 9.285714285714281868e-02, 3.104297505771149157e-01, 1.142857142857142794e+00, 7.194714884979341862e-02
4.632229136153046545e-01, 9.285714285714283256e-02, 3.092993156260132048e-01, 1.142857142857142794e+00, 1.047238701919735171e-01
4.568337252436758256e-01, 9.285714285714281868e-02, 3.079050847423663306e-01, 1.142857142857142794e+00, 1.440022120384465143e-01
4.492471416165150222e-01, 9.285714285714281868e-02, 3.062063832692624166e-01, 1.142857142857142794e+00, 1.906977409129814449e-01
4.403214851004558783e-01, 9.285714285714281868e-02, 3.041685528073213018e-01, 1.142857142857142794e+00, 2.456873523173935536e-01
4.299340336635764093e-01, 9.285714285714281868e-02, 3.017649044779633916e-01, 1.142857142857142794e+00, 3.097259830794746871e-01
4.179966438495100189e-01, 9.285714285714281868e-02, 2.989869869387904999e-01, 1.142857142857142794e+00, 3.833411826705370173e-01
4.044740202631117998e-01, 9.285714285714281868e-02, 2.958541098117204449e-01, 1.142857142857142794e+00, 4.667132275822858944e-01
3.894008263583675911e-01, 9.285714285714281868e-02, 2.924280309077520457e-01, 1.142857142857142794e+00, 5.595564609771755959e-01
3.728965275360145992e-01, 9.285714285714281868e-02, 2.888215795108762807e-01, 1.142857142857142794e+00, 6.610253111644632806e-01
3.551803740867031656e-01, 9.285714285714281868e-02, 2.851682960168895331e-01, 1.142857142857142794e+00, 7.696725451908569271e-01
3.365676999882556419e-01, 9.285714285714281868e-02, 2.816158832533657841e-01, 1.142857142857142794e+00, 8.834838829916497049e-01
3.174466264700237517e-01, 9.285714285714281868e-02, 2.783452660095216968e-01, 1.142857142857142794e+00, 1.000000000000000000e+00
2.982533000199578677e-01, 9.285714285714281868e-02, 2.755292885717313123e-01, 1.142857142857142794e+00, 1.116516117008350406e+00
2.794325075987343365e-01, 9.285714285714281868e-02, 2.733317774831274249e-01, 1.142857142857142794e+00, 1.230327454809142962e+00
2.614000543135674426e-01, 9.285714285714281868e-02, 2.719067567020974074e-01, 1.142857142857142794e+00, 1.338974688835536719e+00
2.445160001828172169e-01, 9.285714285714281868e-02, 2.713699687665704352e-01, 1.142857142857142794e+00, 1.440443539022824293e+00
2.290625765470836184e-01, 9.285714285714281868e-02, 2.716927892255687205e-01, 1.142857142857142794e+00, 1.533286772417713939e+00
2.152221738270561069e-01, 9.285714285714281868e-02, 2.727490633279562315e-01, 1.142857142857142794e+00, 1.616658817329462927e+00
2.030730921041765669e-01, 9.285714285714281868e-02, 2.743681974001448420e-01, 1.142857142857142794e+00, 1.690274016920525035e+00
1.926077823999309824e-01, 9.285714285714280480e-02, 2.764076589551938135e-01, 1.142857142857142794e+00, 1.754312647682606530e+00
1.837608763256527999e-01, 9.285714285714281868e-02, 2.787654553740918639e-01, 1.142857142857142794e+00, 1.809302259087018472e+00
1.764306111397627164e-01, 9.285714285714281868e-02, 2.813586188137390809e-01, 1.142857142857142794e+00, 1.855997787961553458e+00
1.705117664604380578e-01, 9.285714285714280480e-02, 2.841444566794583126e-01, 1.142857142857142794e+00, 1.895276129808026511e+00
1.659463375328804613e-01, 9.285714285714281868e-02, 2.871371536075700281e-01, 1.142857142857142794e+00, 1.928052851150206637e+00
1.626969516013007933e-01, 9.285714285714281868e-02, 2.902868896540375943e-01, 1.142857142857142794e+00, 1.955222505462917315e+00
1.607459136282669565e-01, 9.285714285714281868e-02, 2.934660145452867575e-01, 1.142857142857142794e+00, 1.977620164213083731e+00
1.601272720369354696e-01, 9.285714285714281868e-02, 2.964549260340560433e-01, 1.142857142857142794e+00, 2.000000000000000000e+00
1.616786634625706487e-01, 9.285714285714281868e-02, 2.989120006412033792e-01, 1.142857142857142794e+00, 2.022379835786916491e+00
1.650562668618749396e-01, 9.285714285714281868e-02, 3.003206562135370961e-01, 1.142857142857142794e+00, 2.044777494537082685e+00
1.693521275667367876e-01, 9.285714285714283256e-02, 3.012603303158964962e-01, 1.142857142857142794e+00, 2.071947148849793585e+00
1.746095080680580280e-01, 9.285714285714281868e-02, 3.018987854689655914e-01, 1.142857142857142794e+00, 2.104723870191973489e+00
1.809389493661561210e-01, 9.285714285714281868e-02, 3.023157022119907777e-01, 1.142857142857142794e+00, 2.144002212038446320e+00
1.884768793951743793e-01, 9.285714285714281868e-02, 3.025556021310110144e-01, 1.142857142857142794e+00, 2.190697740912981306e+00
1.973575812326693879e-01, 9.285714285714281868e-02, 3.026668700859919126e-01, 1.142857142857142794e+00, 2.245687352317393692e+00
2.077001393879200908e-01, 9.285714285714281868e-02, 3.026990084202706432e-01, 1.142857142857142794e+00, 2.309725983079474521e+00
2.195893072768008158e-01, 9.285714285714281868e-02, 3.026864639249447486e-01, 1.142857142857142794e+00, 2.383341182670537073e+00
2.330541993545458823e-01, 9.285714285714281868e-02, 3.026554002754439643e-01, 1.142857142857142794e+00, 2.466713227582285839e+00
2.480487480505536302e-01, 9.285714285714281868e-02, 3.026360912806573822e-01, 1.142857142857142794e+00, 2.559556460977175707e+00
2.644363747362939998e-01, 9.285714285714281868e-02, 3.026517812230580251e-01, 1.142857142857142794e+00, 2.661025311164463503e+00
2.819831450977617338e-01, 9.285714285714283256e-02, 3.027367970830301402e-01, 1.142857142857142794e+00, 2.769672545190856816e+00
3.003633043856381857e-01, 9.285714285714281868e-02, 3.029110903609467664e-01, 1.142857142857142794e+00, 2.883483882991649594e+00
3.191790436920819429e-01, 9.285714285714281868e-02, 3.031912078647237552e-01, 1.142857142857142794e+00, 3.000000000000000000e+00
3.379927707075539578e-01, 9.285714285714281868e-02, 3.035838627897392561e-01, 1.142857142857142794e+00, 3.116516117008350406e+00
3.563668935050240960e-01, 9.285714285714281868e-02, 3.040865234526843319e-01, 1.142857142857142794e+00, 3.230327454809143184e+00
3.739036052581876657e-01, 9.285714285714280480e-02, 3.046865712852664942e-01, 1.142857142857142794e+00, 3.338974688835536497e+00
3.902772138376291444e-01, 9.285714285714280480e-02, 3.053642369686378477e-01, 1.142857142857142794e+00, 3.440443539022824293e+00
4.052541132442654126e-01, 9.285714285714281868e-02, 3.060923618559171500e-01, 1.142857142857142794e+00, 3.533286772417714161e+00
4.186976194768750048e-01, 9.285714285714281868e-02, 3.068512558420372072e-01, 1.142857142857142794e+00, 3.616658817329462927e+00
4.305622689719781904e-01, 9.285714285714281868e-02, 3.076147717427190620e-01, 1.142857142857142794e+00, 3.690274016920525035e+00
4.408775408214044567e-01, 9.285714285714281868e-02, 3.083652352106415195e-01, 1.142857142857142794e+00, 3.754312647682606752e+00
4.497293026840749608e-01, 9.285714285714281868e-02, 3.090864648269656123e-01, 1.142857142857142794e+00, 3.809302259087018250e+00
4.572393236392993110e-01, 9.285714285714281868e-02, 3.097747829721622104e-01, 1.142857142857142794e+00, 3.855997787961553236e+00
4.635496191418231327e-01, 9.285714285714281868e-02, 3.104243155685637023e-01, 1.142857142857142794e+00, 3.895276129808026511e+00
4.688083646873428822e-01, 9.285714285714281868e-02, 3.110312993060517783e-01, 1.142857142857142794e+00, 3.928052851150206415e+00
4.731605819946780866e-01, 9.285714285714281868e-02, 3.115906576391400118e-01, 1.142857142857142794e+00, 3.955222505462917315e+00
4.767417483611586793e-01, 9.285714285714283256e-02, 3.121006931385110206e-01, 1.142857142857142794e+00, 3.977620164213083953e+00
4.796726883182270695e-01, 9.285714285714281868e-02, 3.125607133495547640e-01, 1.142857142857142794e+00, 4.000000000000000000e+00
4.796726883182270695e-01, 1.392857142857142350e-01, 3.125607133495547640e-01, 1.214285714285714191e+00, 0.000000000000000000e+00
4.766569480658555680e-01, 1.392857142857142350e-01, 3.120324939266019282e-01, 1.214285714285714191e+00, 2.237983578691647366e-02
4.729947060302404638e-01, 1.392857142857142350e-01, 3.113299579042711485e-01, 1.214285714285714191e+00, 4.477749453708265714e-02
4.685616438193858091e-01, 1.392857142857142350e-01, 3.104297505771149157e-01, 1.214285714285714191e+00, 7.194714884979341862e-02
4.632229136153046545e-01, 1.392857142857142627e-01, 3.092993156260132048e-01, 1.214285714285714191e+00, 1.047238701919735171e-01
4.568337252436758256e-01, 1.392857142857142350e-01, 3.079050847423663861e-01, 1.214285714285714191e+00, 1.440022120384465143e-01
4.492471416165150222e-01, 1.392857142857142350e-01, 3.062063832692624166e-01, 1.214285714285714191e+00, 1.906977409129814449e-01
4.403214851004558228e-01, 1.392857142857142350e-01, 3.041685528073213018e-01, 1.214285714285714191e+00, 2.456873523173935536e-01
4.299340336635764093e-01, 1.392857142857142350e-01, 3.017649044779633916e-01, 1.214285714285714191e+00, 3.097259830794746871e-01
4.179966438495100189e-01, 1.392857142857142350e-01, 2.989869869387904999e-01, 1.214285714285714191e+00, 3.833411826705370173e-01
4.044740202631117998e-01, 1.392857142857142350e-01, 2.958541098117204449e-01, 1.214285714285714191e+00, 4.667132275822858944e-01
3.894008263583675911e-01, 1.392857142857142350e-01, 2.924280309077520457e-01, 1.214285714285714191e+00, 5.595564609771755959e-01
3.728965275360145992e-01, 1.392857142857142350e-01, 2.888215795108762807e-01, 1.214285714285714191e+00, 6.610253111644632806e-01
3.551803740867032211e-01, 1.392857142857142350e-01, 2.851682960168895331e-01, 1.214285714285714191e+00, 7.696725451908569271e-01
3.365676999882556419e-01, 1.392857142857142350e-01, 2.816158832533657841e-01, 1.214285714285714191e+00, 8.834838829916497049e-01
3.174466264700237517e-01, 1.392857142857142350e-01, 2.783452660095216968e-01, 1.214285714285714191e+00, 1.000000000000000000e+00
2.982533000199578677e-01, 1.392857142857142350e-01, 2.755292885717313123e-01, 1.214285714285714191e+00, 1.116516117008350406e+00
2.794325075987343365e-01, 1.392857142857142350e-01, 2.733317774831274249e-01, 1.214285714285714191e+00, 1.230327454809142962e+00
2.614000543135674426e-01, 1.392857142857142350e-01, 2.719067567020974074e-01, 1.214285714285714191e+00, 1.338974688835536719e+00
2.445160001828172169e-01, 1.392857142857142350e-01, 2.713699687665704352e-01, 1.214285714285714191e+00, 1.440443539022824293e+00
2.290625765470836184e-01, 1.392857142857142350e-01, 2.716927892255687205e-01, 1.214285714285714191e+00, 1.533286772417713939e+00
2.152221738270561069e-01, 1.392857142857142350e-01, 2.727490633279562315e-01, 1.214285714285714191e+00, 1.616658817329462927e+00
