CSo,-2.842853999999999921e-06,-3.283960999999999796e-06,2.087547000000000157e-06,-4.770199999999999926e-08,-9.592100000000000243e-08
E,1.934272965649999954e+00,1.933905232045999956e+00,1.907626943409000075e+00,1.912519250674999949e+00,1.910178968822999979e+00
FC_AoA_,0.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.000000000000000000e+00
FC_Cref_,1.000000000000000000e+00
FC_Mach_,1.000000000000000021e-03
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.000000000000000000e+07
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,4.159999999999999809e-01
FC_Vinf_,1.944999999999999929e+01
FC_Xcg_,0.000000000000000000e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,-1.663600020520300049e+01,-1.664636619726699962e+01,-1.657324034085500131e+01,-1.658823071074199973e+01,-1.657489890167800084e+01
Mach,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1745834225
Results_Date,4,28,2025
Results_Time,11,57,5
Alpha,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00,5.000000000000000000e+00
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,4.071676620000000109e-04,3.924787719999999836e-04,3.838789010000000180e-04,3.841758579999999873e-04,3.840295299999999749e-04
CDo,1.197406233000000014e-02,1.207945593600000082e-02,1.208534187299999986e-02,1.209474406800000075e-02,1.209408500399999919e-02
CDt,5.645967879999999953e-04,5.423085970000000259e-04,5.385443340000000334e-04,5.381496520000000243e-04,5.391682839999999751e-04
CDtot,1.238122999200000005e-02,1.247193470799999940e-02,1.246922077300000042e-02,1.247891992600000041e-02,1.247811453400000069e-02
CDtott,1.253865911799999927e-02,1.262176453399999933e-02,1.262388620599999914e-02,1.263289371999999980e-02,1.263325328799999939e-02
CFx,1.886699540400000111e-02,1.824731830100000118e-02,1.826288299599999887e-02,1.827026295699999900e-02,1.826809819999999918e-02
CFxi,6.880963048000000165e-03,6.154925165999999663e-03,6.164807769000000409e-03,6.162925254999999936e-03,6.161427371000000389e-03
CFxo,1.198603235599999921e-02,1.209239313500000065e-02,1.209807522700000020e-02,1.210733770200000080e-02,1.210667082900000052e-02
CFy,1.671347500000000010e-05,1.045079400000000022e-05,8.599920999999999548e-06,3.753020000000000025e-06,1.372428999999999934e-06
CFyi,2.051642699999999946e-05,1.022387399999999935e-05,8.517911999999999703e-06,3.797587999999999952e-06,1.456436999999999901e-06
CFyo,-3.802952000000000211e-06,2.269199999999999964e-07,8.200900000000000332e-08,-4.456799999999999912e-08,-8.400799999999999362e-08
CFz,-7.359206170800000613e-02,-6.546840010500000473e-02,-6.567744428999999773e-02,-6.565051232700000461e-02,-6.563500988499999800e-02
CFzi,-7.397804253499999649e-02,-6.584792768699999910e-02,-6.605955880500000155e-02,-6.603463436800000030e-02,-6.601919240600000183e-02
CFzo,3.859808270000000168e-04,3.795275820000000057e-04,3.821145139999999733e-04,3.841220409999999779e-04,3.841825209999999804e-04
CL,-7.495638869300000340e-02,-6.680963165700000428e-02,-6.701923691899999702e-02,-6.699305064600000192e-02,-6.697741852399999307e-02
CLi,-7.429624919400000527e-02,-6.613379351699999464e-02,-6.634548063999999579e-02,-6.632048697600000098e-02,-6.630497322599999965e-02
CLo,-6.601394989999999742e-04,-6.758381399999999857e-04,-6.737562790000000421e-04,-6.725636689999999742e-04,-6.724452980000000324e-04
CMx,3.615344427999999961e-03,-4.134782410000000137e-04,-1.248523829999999908e-04,-1.171229599999999937e-04,-6.623771000000000519e-05
CMxi,3.625655642999999796e-03,-4.143049730000000113e-04,-1.251229350000000035e-04,-1.171997499999999988e-04,-6.633103900000000581e-05
CMxo,-1.031121499999999984e-05,8.267309999999999667e-07,2.705519999999999996e-07,7.679000000000000138e-08,9.332900000000000145e-08
CMy,7.943081257299999809e-02,7.822074690199999625e-02,7.816308254199999528e-02,7.802780045300000689e-02,7.799211348699999768e-02
CMyi,7.579262955299999327e-02,7.454715722299999625e-02,7.448875562300000253e-02,7.435140395200000307e-02,7.431595140600000260e-02
CMyo,3.638183020000000049e-03,3.673589678000000001e-03,3.674326919000000125e-03,3.676396500999999910e-03,3.676162080999999856e-03
CMz,4.964290419999999949e-04,4.551246979999999773e-04,5.885359399999999866e-05,4.803877299999999767e-05,-1.803874999999999945e-06
CMzi,4.912772079999999609e-04,4.597660739999999912e-04,6.207543299999999551e-05,4.848166200000000311e-05,-1.359000000000000033e-06
CMzo,5.151834000000000047e-06,-4.641376000000000334e-06,-3.221838999999999817e-06,-4.428889999999999896e-07,-4.448750000000000181e-07
CS,1.671347500000000010e-05,1.045079400000000022e-05,8.599920999999999548e-06,3.753020000000000025e-06,1.372428999999999934e-06
CSi,2.051642699999999946e-05,1.022387399999999935e-05,8.517911999999999703e-06,3.797587999999999952e-06,1.456436999999999901e-06
CSo,-3.802952000000000211e-06,2.269199999999999964e-07,8.200900000000000332e-08,-4.456799999999999912e-08,-8.400799999999999362e-08
E,1.795163660355999946e+00,1.475619028220999995e+00,1.518350354891000009e+00,1.516033824089999982e+00,1.515902032475999972e+00
FC_AoA_,5.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.000000000000000000e+00
FC_Cref_,1.000000000000000000e+00
FC_Mach_,1.000000000000000021e-03
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.000000000000000000e+07
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,4.159999999999999809e-01
FC_Vinf_,1.944999999999999929e+01
FC_Xcg_,0.000000000000000000e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,-6.000716345806999641e+00,-5.302609022956000118e+00,-5.320739911901999797e+00,-5.314601533375999942e+00,-5.313701284314999995e+00
Mach,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_History
Results_Timestamp,1745834225
Results_Date,4,28,2025
Results_Time,11,57,5
Alpha,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01
AnalysisMethod,0
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,6.261190023999999715e-03,6.353487926999999875e-03,6.916875539999999857e-03,7.009916474000000425e-03,7.035386188000000360e-03
CDo,1.198742629299999994e-02,1.216193802999999962e-02,1.240697477599999980e-02,1.239408959999999983e-02,1.239249175799999984e-02
CDt,8.016698497999999798e-03,7.878321108000000197e-03,8.171124748999999271e-03,8.130710625999999427e-03,8.112255306000000152e-03
CDtot,1.824861631700000139e-02,1.851542595599999994e-02,1.932385031499999836e-02,1.940400607500000069e-02,1.942787794600000020e-02
CDtott,2.000412479199999843e-02,2.004025913800000155e-02,2.057809952399999864e-02,2.052480022700000142e-02,2.050474706400000000e-02
CFx,-3.482072680400000175e-02,-3.522710301399999827e-02,-3.571351233700000016e-02,-3.588893435900000067e-02,-3.591875299700000163e-02
CFxi,-4.692389730200000053e-02,-4.750983217699999983e-02,-4.824436681699999924e-02,-4.840711912199999883e-02,-4.843520537700000267e-02
CFxo,1.210317049800000051e-02,1.228272916299999983e-02,1.253085448000000081e-02,1.251818476400000033e-02,1.251645237999999931e-02
CFy,-3.131710829999999942e-04,-1.266979369999999931e-04,4.828605399999999921e-05,4.283417999999999585e-06,2.250142000000000165e-06
CFyi,-2.741982669999999830e-04,-1.152675249999999955e-04,5.205579400000000083e-05,4.122250999999999608e-06,2.309647999999999930e-06
CFyo,-3.897281500000000169e-05,-1.143041099999999995e-05,-3.769739000000000110e-06,1.611670000000000031e-07,-5.950599999999999696e-08
CFz,3.025677478750000149e-01,3.064089173639999997e-01,3.138230120470000273e-01,3.152794783930000233e-01,3.155860609239999892e-01
CFzi,3.021754019749999798e-01,3.060299262169999812e-01,3.134400991210000154e-01,3.148989147010000100e-01,3.152048740039999908e-01
CFzo,3.923459009999999761e-04,3.789911470000000265e-04,3.829129259999999955e-04,3.805636919999999947e-04,3.811869200000000024e-04
CL,3.040176196739999837e-01,3.078709996549999772e-01,3.152569216730000123e-01,3.167217227369999999e-01,3.170288255420000145e-01
CLi,3.057329278900000058e-01,3.096306397710000269e-01,3.170557861000000144e-01,3.185207006340000091e-01,3.188268888549999902e-01
CLo,-1.715308216000000028e-03,-1.759640116000000002e-03,-1.798864427000000090e-03,-1.798977898000000096e-03,-1.798063312999999969e-03
CMx,1.524003099299999983e-02,3.461248439000000083e-03,-1.013043293000000060e-03,-1.026169300000000055e-04,-7.749937200000000213e-05
CMxi,1.524625670500000078e-02,3.460612052999999851e-03,-1.014547830999999907e-03,-1.025730380000000060e-04,-7.759172800000000108e-05
CMxo,-6.225710999999999625e-06,6.363859999999999917e-07,1.504537999999999943e-06,-4.389200000000000022e-08,9.235599999999999664e-08
CMy,-1.310430395370000001e-01,-3.312305545799999751e-02,-3.378933265800000002e-02,-3.451825342999999963e-02,-3.467855849100000276e-02
CMyi,-1.347197539340000139e-01,-3.685401503599999851e-02,-3.759094503799999959e-02,-3.831682049500000076e-02,-3.847627204799999867e-02
CMyo,3.676714396999999912e-03,3.730959578000000131e-03,3.801612380000000003e-03,3.798567064999999830e-03,3.797713556999999813e-03
CMz,-1.388561994600000064e-02,-2.671512990999999962e-03,4.381618970000000020e-04,2.191615800000000044e-05,5.535322999999999756e-06
CMzi,-1.375201228900000024e-02,-2.600342715000000023e-03,4.417865020000000015e-04,2.163587399999999952e-05,5.292141999999999585e-06
CMzo,-1.336076570000000005e-04,-7.117027600000000638e-05,-3.624604000000000102e-06,2.802849999999999982e-07,2.431810000000000121e-07
CS,-3.131710829999999942e-04,-1.266979369999999931e-04,4.828605399999999921e-05,4.283417999999999585e-06,2.250142000000000165e-06
CSi,-2.741982669999999830e-04,-1.152675249999999955e-04,5.205579400000000083e-05,4.122250999999999608e-06,2.309647999999999930e-06
CSo,-3.897281500000000169e-05,-1.143041099999999995e-05,-3.769739000000000110e-06,1.611670000000000031e-07,-5.950599999999999696e-08
E,1.976838062504000071e+00,1.998109108361999953e+00,1.924442562669000045e+00,1.916487671125999936e+00,1.913222541402000099e+00
FC_AoA_,1.000000000000000000e+01
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.000000000000000000e+00
FC_Cref_,1.000000000000000000e+00
FC_Mach_,1.000000000000000021e-03
FC_Pitch_Rate,0.000000000000000000e+00
FC_ReCref_,1.000000000000000000e+07
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,4.159999999999999809e-01
FC_Vinf_,1.944999999999999929e+01
FC_Xcg_,0.000000000000000000e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
L/D,1.675375943982500004e+01,1.672284723555500108e+01,1.640748509872900129e+01,1.641520309803500055e+01,1.641079328067799992e+01
Mach,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03,1.000000000000000021e-03
T/QS,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
WakeIter,1,2,3,4,5
Results_Name,VSPAERO_Polar
Results_Timestamp,1745834225
Results_Date,4,28,2025
Results_Time,11,57,5
Alpha,0.000000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+01
Beta,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
CDi,1.432071773500000027e-02,3.840295299999999749e-04,7.035386188000000360e-03
CDo,1.310113282200000076e-02,1.209408500399999919e-02,1.239249175799999984e-02
CDt,1.413738747100000068e-02,5.391682839999999751e-04,8.112255306000000152e-03
CDtot,2.742185055699999929e-02,1.247811453400000069e-02,1.942787794600000020e-02
CDtott,2.723852029300000144e-02,1.263325328799999939e-02,2.050474706400000000e-02
CFx,2.742185055699999929e-02,1.826809819999999918e-02,-3.591875299700000163e-02
CFy,-1.465675999999999975e-06,1.372428999999999934e-06,2.250142000000000165e-06
CFz,-4.541134081370000186e-01,-6.563500988499999800e-02,3.155860609239999892e-01
CL,-4.541134081370000186e-01,-6.697741852399999307e-02,3.170288255420000145e-01
CMl,-1.302365999999999924e-06,6.623771000000000519e-05,7.749937200000000213e-05
CMm,1.781996494520000085e-01,7.799211348699999768e-02,-3.467855849100000276e-02
CMn,2.011668300000000019e-05,1.803874999999999945e-06,-5.535322999999999756e-06
CMx,1.302365999999999924e-06,-6.623771000000000519e-05,-7.749937200000000213e-05
CMy,1.781996494520000085e-01,7.799211348699999768e-02,-3.467855849100000276e-02
CMz,-2.011668300000000019e-05,-1.803874999999999945e-06,5.535322999999999756e-06
CS,-1.465675999999999975e-06,1.372428999999999934e-06,2.250142000000000165e-06
E,9.958076050659999678e-01,4.760487072700000238e-02,6.850396127960000081e-01
Fopt,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
L_D,-1.656027579888300139e+01,-5.367591260742999637e+00,1.631824260079600108e+01
Mach,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
Re_1e6,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01
Results_Name,VSPAERO_Load
Results_Timestamp,1745834225
Results_Date,4,28,2025
Results_Time,11,57,5
AnalysisMethod,0
Chord,3.201100000000000056e-01,3.203300000000000036e-01,3.205600000000000116e-01,3.207800000000000096e-01,3.210000000000000075e-01,3.201100000000000056e-01,3.203300000000000036e-01,3.205600000000000116e-01,3.207800000000000096e-01,3.210000000000000075e-01,1.300000000000000044e-01,1.300000000000000044e-01,1.300000000000000044e-01,1.300000000000000044e-01,1.300000000000000044e-01,1.300000000000000044e-01,1.300000000000000044e-01,1.300000000000000044e-01,1.300000000000000044e-01,1.300000000000000044e-01
FC_AoA_,0.000000000000000000e+00
FC_Beta_,0.000000000000000000e+00
FC_Bref_,1.000000000000000000e+00
FC_Cref_,1.000000000000000000e+00
FC_Mach_,1.000000000000000021e-03
FC_Pitch_Rate,0.000000000000000000e+00
FC_Rho_,2.377000000000000206e-03
FC_Roll__Rate,0.000000000000000000e+00
FC_Sref_,4.159999999999999809e-01
FC_Vinf_,1.944999999999999929e+01
FC_Xcg_,0.000000000000000000e+00
FC_Yaw___Rate,0.000000000000000000e+00
FC_Ycg_,0.000000000000000000e+00
FC_Zcg_,0.000000000000000000e+00
S,8.272999999999999798e-02,2.697800000000000198e-01,4.784100000000000019e-01,6.870500000000000496e-01,8.956800000000000317e-01,8.272999999999999798e-02,2.697800000000000198e-01,4.784100000000000019e-01,6.870500000000000496e-01,8.956800000000000317e-01,6.131000000000000338e-02,2.322899999999999965e-01,4.516399999999999859e-01,6.709800000000000209e-01,8.903299999999999548e-01,6.131000000000000338e-02,2.322899999999999965e-01,4.516399999999999859e-01,6.709800000000000209e-01,8.903299999999999548e-01
V/Vref,1.011060000000000070e+00,1.016310000000000047e+00,1.017160000000000064e+00,1.016499999999999959e+00,1.013169999999999904e+00,1.011360000000000037e+00,1.016440000000000010e+00,1.017209999999999948e+00,1.016489999999999894e+00,1.013120000000000021e+00,9.490800000000000347e-01,9.504599999999999715e-01,9.521699999999999608e-01,9.567799999999999638e-01,9.661699999999999733e-01,9.488199999999999967e-01,9.505599999999999605e-01,9.522399999999999753e-01,9.568200000000000038e-01,9.662100000000000133e-01
WingId,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,4,4,4,4,4
Xavg,3.201499999999999901e-01,3.202599999999999891e-01,3.203699999999999881e-01,3.204899999999999971e-01,3.205999999999999961e-01,3.201499999999999901e-01,3.202599999999999891e-01,3.203699999999999881e-01,3.204899999999999971e-01,3.205999999999999961e-01,4.649499999999999744e-01,4.649499999999999744e-01,4.649499999999999744e-01,4.649499999999999744e-01,4.649499999999999744e-01,4.649499999999999744e-01,4.649499999999999744e-01,4.649499999999999744e-01,4.649499999999999744e-01,4.649499999999999744e-01
Yavg,6.500999999999999834e-02,1.950099999999999889e-01,3.250100000000000211e-01,4.550100000000000255e-01,5.850100000000000300e-01,-6.500999999999999834e-02,-1.950099999999999889e-01,-3.250100000000000211e-01,-4.550100000000000255e-01,-5.850100000000000300e-01,6.500000000000000222e-02,1.950000000000000067e-01,3.250000000000000111e-01,4.550000000000000155e-01,5.849999999999999645e-01,-6.500000000000000222e-02,-1.950000000000000067e-01,-3.250000000000000111e-01,-4.550000000000000155e-01,-5.849999999999999645e-01
Zavg,2.948799999999999755e-01,2.948899999999999855e-01,2.948899999999999855e-01,2.948999999999999955e-01,2.948999999999999955e-01,2.948799999999999755e-01,2.948899999999999855e-01,2.948899999999999855e-01,2.948999999999999955e-01,2.948999999999999955e-01,3.527399999999999980e-01,3.527399999999999980e-01,3.527399999999999980e-01,3.527399999999999980e-01,3.527399999999999980e-01,3.527399999999999980e-01,3.527399999999999980e-01,3.527399999999999980e-01,3.527399999999999980e-01,3.527399999999999980e-01
cd,3.059999999999999786e-03,3.320000000000000034e-03,4.320000000000000055e-03,4.890000000000000249e-03,5.930000000000000375e-03,3.030000000000000141e-03,3.320000000000000034e-03,4.320000000000000055e-03,4.890000000000000249e-03,5.930000000000000375e-03,1.697999999999999857e-02,2.613000000000000045e-02,2.702999999999999847e-02,2.740000000000000074e-02,2.493000000000000077e-02,1.725000000000000144e-02,2.617999999999999841e-02,2.706000000000000072e-02,2.741000000000000034e-02,2.494999999999999996e-02
cd*c/cref,9.795366000000000229e-04,1.063495600000000010e-03,1.384819200000000092e-03,1.568614200000000144e-03,1.903530000000000066e-03,9.699333000000000737e-04,1.063495600000000010e-03,1.384819200000000092e-03,1.568614200000000144e-03,1.903530000000000066e-03,2.207399999999999987e-03,3.396900000000000006e-03,3.513899999999999923e-03,3.562000000000000062e-03,3.240900000000000118e-03,2.242500000000000136e-03,3.403400000000000002e-03,3.517800000000000180e-03,3.563300000000000148e-03,3.243500000000000289e-03
cl,-3.725499999999999923e-01,-3.556900000000000062e-01,-3.385400000000000076e-01,-3.019299999999999762e-01,-2.350800000000000112e-01,-3.715100000000000069e-01,-3.553200000000000247e-01,-3.382700000000000151e-01,-3.017000000000000237e-01,-2.348300000000000110e-01,-2.605700000000000238e-01,-3.376700000000000257e-01,-3.519499999999999851e-01,-3.530599999999999850e-01,-3.196300000000000252e-01,-2.663499999999999757e-01,-3.393499999999999850e-01,-3.527000000000000135e-01,-3.531900000000000039e-01,-3.195999999999999952e-01
cl*c/cref,-1.192569804999999983e-01,-1.139381777000000040e-01,-1.085223824000000059e-01,-9.685310540000000024e-02,-7.546068000000000220e-02,-1.189240661000000032e-01,-1.138196556000000137e-01,-1.084358312000000130e-01,-9.677932600000001273e-02,-7.538043000000001215e-02,-3.387410000000000421e-02,-4.389710000000000140e-02,-4.575350000000000250e-02,-4.589780000000000248e-02,-4.155190000000000272e-02,-3.462549999999999656e-02,-4.411550000000000193e-02,-4.585100000000000287e-02,-4.591470000000000273e-02,-4.154800000000000160e-02
cmx,-7.563000000000000278e-02,-2.165499999999999925e-01,-3.433599999999999985e-01,-4.287400000000000100e-01,-4.287300000000000000e-01,7.542000000000000093e-02,2.163299999999999945e-01,3.430900000000000061e-01,4.284000000000000030e-01,4.282699999999999840e-01,-1.299099999999999977e-01,-5.059700000000000308e-01,-8.798000000000000265e-01,-1.235610000000000097e+00,-1.438819999999999988e+00,1.328199999999999936e-01,5.085399999999999920e-01,8.816899999999999737e-01,1.236070000000000002e+00,1.438669999999999893e+00
cmx*c/cref,-2.420991930000000042e-02,-6.936746150000000499e-02,-1.100674816000000028e-01,-1.375312171999999999e-01,-1.376223300000000149e-01,2.414269620000000088e-02,6.929698889999999500e-02,1.099809304000000099e-01,1.374221519999999919e-01,1.374746699999999933e-01,-1.688830000000000192e-02,-6.577610000000000401e-02,-1.143740000000000034e-01,-1.606293000000000304e-01,-1.870466000000000073e-01,1.726660000000000000e-02,6.611020000000000785e-02,1.146197000000000049e-01,1.606891000000000014e-01,1.870271000000000017e-01
cmy,3.882300000000000195e-01,3.705499999999999905e-01,3.570999999999999730e-01,3.262700000000000045e-01,2.664599999999999747e-01,3.869799999999999907e-01,3.701200000000000045e-01,3.568000000000000060e-01,3.260299999999999865e-01,2.661999999999999922e-01,9.522699999999999498e-01,1.261269999999999891e+00,1.311630000000000074e+00,1.315239999999999965e+00,1.194590000000000041e+00,9.727200000000000291e-01,1.267009999999999970e+00,1.314230000000000009e+00,1.315600000000000103e+00,1.194479999999999986e+00
cmy*c/cref,1.242763053000000145e-01,1.186982815000000024e-01,1.144719759999999892e-01,1.046608906000000005e-01,8.553365999999999747e-02,1.238761678000000060e-01,1.185605396000000006e-01,1.143758080000000094e-01,1.045839033999999973e-01,8.545020000000000393e-02,1.237950999999999913e-01,1.639651000000000025e-01,1.705119000000000218e-01,1.709811999999999999e-01,1.552967000000000097e-01,1.264535999999999993e-01,1.647113000000000049e-01,1.708498999999999990e-01,1.710280000000000133e-01,1.552824000000000149e-01
cmz,-6.400000000000000524e-04,-2.000000000000000042e-03,-4.230000000000000253e-03,-6.340000000000000149e-03,-1.033000000000000064e-02,6.300000000000000261e-04,2.000000000000000042e-03,4.219999999999999793e-03,6.340000000000000149e-03,1.034000000000000023e-02,-9.150000000000000147e-03,-3.989999999999999797e-02,-6.762999999999999567e-02,-9.564000000000000279e-02,-1.119900000000000062e-01,9.230000000000000357e-03,3.991999999999999715e-02,6.769999999999999629e-02,9.564999999999999891e-02,1.120700000000000029e-01
cmz*c/cref,-2.048704000000000096e-04,-6.406600000000000359e-04,-1.355968800000000203e-03,-2.033745200000000065e-03,-3.315930000000000353e-03,2.016693000000000175e-04,6.406600000000000359e-04,1.352763199999999950e-03,2.033745200000000065e-03,3.319139999999999938e-03,-1.189500000000000019e-03,-5.186999999999999771e-03,-8.791900000000000062e-03,-1.243320000000000015e-02,-1.455870000000000081e-02,1.199900000000000055e-03,5.189599999999999942e-03,8.800999999999999795e-03,1.243450000000000111e-02,1.456910000000000149e-02
