# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
5

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,GITBFEQPSS,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,10,33
# x,y,z,u,w
2.067613741153258300e-01, 7.500000000000000000e-01, -4.094248677023944703e-03, 1.750000000000000000e+00, 1.000000000000000000e+00
1.904110146361550071e-01, 7.500000000000000000e-01, -6.552319069714969933e-03, 1.750000000000000000e+00, 1.216336609715709338e+00
1.752708699073396437e-01, 7.500000000000000000e-01, -8.327227713380552093e-03, 1.750000000000000000e+00, 1.415838762408753171e+00
1.622682416482403023e-01, 7.500000000000000000e-01, -9.290111610339050335e-03, 1.750000000000000000e+00, 1.586533649582798633e+00
1.518160444520069430e-01, 7.500000000000000000e-01, -9.488172949599010114e-03, 1.750000000000000000e+00, 1.723464124463156111e+00
1.438725332675175606e-01, 7.500000000000000000e-01, -9.063325991167702281e-03, 1.750000000000000000e+00, 1.827739635619072267e+00
1.381337909384103002e-01, 7.500000000000000000e-01, -8.142636936157746780e-03, 1.750000000000000000e+00, 1.904044169930654951e+00
1.342786466569766413e-01, 7.500000000000000000e-01, -6.720118991919192368e-03, 1.750000000000000000e+00, 1.958266880232111484e+00
1.325529341491537283e-01, 7.500000000000000000e-01, -4.564634457598729447e-03, 1.750000000000000000e+00, 2.000000000000000000e+00
1.338063132976671232e-01, 7.500000000000000000e-01, -2.076873468724232952e-03, 1.750000000000000000e+00, 2.041733119767888294e+00
1.373064343574027235e-01, 7.500000000000000000e-01, 1.306082090788490083e-04, 1.750000000000000000e+00, 2.095955830069344827e+00
1.427507302696601754e-01, 7.500000000000000000e-01, 2.230903128780435327e-03, 1.750000000000000000e+00, 2.172260364380927733e+00
1.504511696441266921e-01, 7.500000000000000000e-01, 4.300234235154888618e-03, 1.750000000000000000e+00, 2.276535875536843889e+00
1.607300364930606962e-01, 7.500000000000000000e-01, 6.278586808170795973e-03, 1.750000000000000000e+00, 2.413466350417201589e+00
1.736558571108244853e-01, 7.500000000000000000e-01, 8.036491596714321825e-03, 1.750000000000000000e+00, 2.584161237591246607e+00
1.888332910032455014e-01, 7.500000000000000000e-01, 9.442704028954897189e-03, 1.750000000000000000e+00, 2.783663390284290440e+00
2.053289815137214758e-01, 7.500000000000000000e-01, 1.043142419337907828e-02, 1.750000000000000000e+00, 3.000000000000000000e+00
2.218409370700862027e-01, 7.500000000000000000e-01, 1.102821459114790292e-02, 1.750000000000000000e+00, 3.216336609715709116e+00
2.370734036309251336e-01, 7.500000000000000000e-01, 1.132004797378652339e-02, 1.750000000000000000e+00, 3.415838762408752949e+00
2.501073613918666227e-01, 7.500000000000000000e-01, 1.140904430957940911e-02, 1.750000000000000000e+00, 3.586533649582798411e+00
2.605626546962353518e-01, 7.500000000000000000e-01, 1.138338713610472300e-02, 1.750000000000000000e+00, 3.723464124463156111e+00
2.685238506073974740e-01, 7.500000000000000000e-01, 1.130719368190856444e-02, 1.750000000000000000e+00, 3.827739635619072267e+00
2.743489046682076604e-01, 7.500000000000000000e-01, 1.121954576900321965e-02, 1.750000000000000000e+00, 3.904044169930655173e+00
2.784878259330119121e-01, 7.500000000000000000e-01, 1.114022441275365309e-02, 1.750000000000000000e+00, 3.958266880232111262e+00
2.813678276515014787e-01, 7.500000000000000000e-01, 1.107644112010861687e-02, 1.750000000000000000e+00, 4.000000000000000000e+00
2.751875621843805630e-01, 1.000000000000000000e+00, 1.302361332501977484e-02, 2.000000000000000000e+00, 0.000000000000000000e+00
2.733457596348630170e-01, 1.000000000000000000e+00, 1.247439929777107749e-02, 2.000000000000000000e+00, 4.173311976788848798e-02
2.706969472367532492e-01, 1.000000000000000000e+00, 1.169236317461763708e-02, 2.000000000000000000e+00, 9.595583006934514658e-02
2.669653245966803756e-01, 1.000000000000000000e+00, 1.060582644997139917e-02, 2.000000000000000000e+00, 1.722603643809275942e-01
2.618584647094027718e-01, 1.000000000000000000e+00, 9.146427696591642384e-03, 2.000000000000000000e+00, 2.765358755368440558e-01
2.551400820912787526e-01, 1.000000000000000000e+00, 7.273457434579876091e-03, 2.000000000000000000e+00, 4.134663504172013671e-01
2.467456906429079666e-01, 1.000000000000000000e+00, 5.009365626890391159e-03, 2.000000000000000000e+00, 5.841612375912467181e-01
2.369056416426276734e-01, 1.000000000000000000e+00, 2.473214536415543115e-03, 2.000000000000000000e+00, 7.836633902842906618e-01
2.261942926633438988e-01, 1.000000000000000000e+00, -1.124727768944946624e-04, 2.000000000000000000e+00, 1.000000000000000000e+00
2.154300181159565508e-01, 1.000000000000000000e+00, -2.467549283628662528e-03, 2.000000000000000000e+00, 1.216336609715709338e+00
2.054441151642207863e-01, 1.000000000000000000e+00, -4.347013096127543691e-03, 2.000000000000000000e+00, 1.415838762408753171e+00
1.968447982391568762e-01, 1.000000000000000000e+00, -5.624890995065572920e-03, 2.000000000000000000e+00, 1.586533649582798633e+00
1.899046508398806732e-01, 1.000000000000000000e+00, -6.308257024838974034e-03, 2.000000000000000000e+00, 1.723464124463156111e+00
1.845975400748640083e-01, 1.000000000000000000e+00, -6.485837698753804323e-03, 2.000000000000000000e+00, 1.827739635619072267e+00
1.807202809605540639e-01, 1.000000000000000000e+00, -6.250985889568043928e-03, 2.000000000000000000e+00, 1.904044169930654951e+00
1.780407157176737976e-01, 1.000000000000000000e+00, -5.613859654160408691e-03, 2.000000000000000000e+00, 1.958266880232111484e+00
1.767067868831597721e-01, 1.000000000000000000e+00, -4.341204441673257412e-03, 2.000000000000000000e+00, 2.000000000000000000e+00
1.775249962474270971e-01, 1.000000000000000000e+00, -2.689069198527650143e-03, 2.000000000000000000e+00, 2.041733119767888294e+00
1.798250539267254866e-01, 1.000000000000000000e+00, -1.173901088185578178e-03, 2.000000000000000000e+00, 2.095955830069344827e+00
1.833881616558794558e-01, 1.000000000000000000e+00, 3.728881418715362592e-04, 2.000000000000000000e+00, 2.172260364380927733e+00
1.884359506470032475e-01, 1.000000000000000000e+00, 2.021155677495778402e-03, 2.000000000000000000e+00, 2.276535875536843889e+00
1.951912808927165899e-01, 1.000000000000000000e+00, 3.752671870223675630e-03, 2.000000000000000000e+00, 2.413466350417201589e+00
2.037090555331459996e-01, 1.000000000000000000e+00, 5.492999045539408327e-03, 2.000000000000000000e+00, 2.584161237591246607e+00
2.137355493313026211e-01, 1.000000000000000000e+00, 7.142260728688953030e-03, 2.000000000000000000e+00, 2.783663390284290440e+00
2.246561422959721666e-01, 1.000000000000000000e+00, 8.610811437418854075e-03, 2.000000000000000000e+00, 3.000000000000000000e+00
2.356058750359613929e-01, 1.000000000000000000e+00, 9.844557262547555185e-03, 2.000000000000000000e+00, 3.216336609715709116e+00
2.457199112291562904e-01, 1.000000000000000000e+00, 1.082684976703767420e-02, 2.000000000000000000e+00, 3.415838762408752949e+00
2.543824239337471593e-01, 1.000000000000000000e+00, 1.157035036887359494e-02, 2.000000000000000000e+00, 3.586533649582798411e+00
2.613362320610724820e-01, 1.000000000000000000e+00, 1.210815622067713294e-02, 2.000000000000000000e+00, 3.723464124463156111e+00
2.666342543833351564e-01, 1.000000000000000000e+00, 1.248341893193281003e-02, 2.000000000000000000e+00, 3.827739635619072267e+00
2.705124500880615734e-01, 1.000000000000000000e+00, 1.273869849976489929e-02, 2.000000000000000000e+00, 3.904044169930655173e+00
2.732689916593383228e-01, 1.000000000000000000e+00, 1.290977212169390140e-02, 2.000000000000000000e+00, 3.958266880232111262e+00
2.751875621843805630e-01, 1.000000000000000000e+00, 1.302361332501977484e-02, 2.000000000000000000e+00, 4.000000000000000000e+00
2.754154458891974189e-01, 1.000000000000000000e+00, 4.041889066001584652e-02, 2.200000000000000178e+00, 0.000000000000000000e+00
2.735620732714686421e-01, 1.000000000000000000e+00, 3.995752433798364922e-02, 2.200000000000000178e+00, 4.173311976788848798e-02
2.708970183853932623e-01, 1.000000000000000000e+00, 3.930103291484420697e-02, 2.200000000000000178e+00, 9.595583006934514658e-02
2.671432781327731654e-01, 1.000000000000000000e+00, 3.838981832383054488e-02, 2.200000000000000178e+00, 1.722603643809275942e-01
2.620075199258288245e-01, 1.000000000000000000e+00, 3.716754821270150388e-02, 2.200000000000000178e+00, 2.765358755368440558e-01
2.552534150861645035e-01, 1.000000000000000000e+00, 3.560174594563980666e-02, 2.200000000000000178e+00, 4.134663504172013671e-01
2.468180316853210432e-01, 1.000000000000000000e+00, 3.371366392362305786e-02, 2.200000000000000178e+00, 5.841612375912467181e-01
2.369354018436971299e-01, 1.000000000000000000e+00, 3.160617305711054675e-02, 2.200000000000000178e+00, 7.836633902842906618e-01
2.261854918544572990e-01, 1.000000000000000000e+00, 2.946900890259919123e-02, 2.200000000000000178e+00, 1.000000000000000000e+00
2.153926449110281083e-01, 1.000000000000000000e+00, 2.753933885176844051e-02, 2.200000000000000178e+00, 1.216336609715709338e+00
2.053918592226667839e-01, 1.000000000000000000e+00, 2.602249896913578359e-02, 2.200000000000000178e+00, 1.415838762408753171e+00
1.967909735536245708e-01, 1.000000000000000000e+00, 2.502086797908354213e-02, 2.200000000000000178e+00, 1.586533649582798633e+00
1.898587202356628867e-01, 1.000000000000000000e+00, 2.452329522191354361e-02, 2.200000000000000178e+00, 1.723464124463156111e+00
1.845636757025389263e-01, 1.000000000000000000e+00, 2.445056549571098664e-02, 2.200000000000000178e+00, 1.827739635619072267e+00
1.806969147776240070e-01, 1.000000000000000000e+00, 2.472197399105442034e-02, 2.200000000000000178e+00, 1.904044169930654951e+00
1.780158987596663633e-01, 1.000000000000000000e+00, 2.533176350153462306e-02, 2.200000000000000178e+00, 1.958266880232111484e+00
1.766308256482208017e-01, 1.000000000000000000e+00, 2.652703644666142002e-02, 2.200000000000000178e+00, 2.000000000000000000e+00
1.776033231834690251e-01, 1.000000000000000000e+00, 2.802589341631497172e-02, 2.200000000000000178e+00, 2.041733119767888294e+00
1.799807331505611230e-01, 1.000000000000000000e+00, 2.933811642674273579e-02, 2.200000000000000178e+00, 2.095955830069344827e+00
1.835961729673513121e-01, 1.000000000000000000e+00, 3.065907485878326469e-02, 2.200000000000000178e+00, 2.172260364380927733e+00
1.886837600813609239e-01, 1.000000000000000000e+00, 3.204702370021195873e-02, 2.200000000000000178e+00, 2.276535875536843889e+00
1.954681596764723805e-01, 1.000000000000000000e+00, 3.348135672104298605e-02, 2.200000000000000178e+00, 2.413466350417201589e+00
2.040038115178069433e-01, 1.000000000000000000e+00, 3.489428979039375933e-02, 2.200000000000000178e+00, 2.584161237591246607e+00
2.140370698833049534e-01, 1.000000000000000000e+00, 3.620043030427983616e-02, 2.200000000000000178e+00, 2.783663390284290440e+00
2.249549715605599076e-01, 1.000000000000000000e+00, 3.732966202582034543e-02, 2.200000000000000178e+00, 3.000000000000000000e+00
2.358955885583641221e-01, 1.000000000000000000e+00, 3.824804438205998275e-02, 2.200000000000000178e+00, 3.216336609715709116e+00
2.459974081543196966e-01, 1.000000000000000000e+00, 3.895530839151943592e-02, 2.200000000000000178e+00, 3.415838762408752949e+00
2.546472885601392400e-01, 1.000000000000000000e+00, 3.947330029712302346e-02, 2.200000000000000178e+00, 3.586533649582798411e+00
2.615897338071646594e-01, 1.000000000000000000e+00, 3.983611892111357106e-02, 2.200000000000000178e+00, 3.723464124463156111e+00
2.668784219620971010e-01, 1.000000000000000000e+00, 4.008157798169287300e-02, 2.200000000000000178e+00, 3.827739635619072267e+00
2.707494206664401437e-01, 1.000000000000000000e+00, 4.024381642466185599e-02, 2.200000000000000178e+00, 3.904044169930655173e+00
2.735006588910490755e-01, 1.000000000000000000e+00, 4.034981279758838302e-02, 2.200000000000000178e+00, 3.958266880232111262e+00
2.754154458891974189e-01, 1.000000000000000000e+00, 4.041889066001584652e-02, 2.200000000000000178e+00, 4.000000000000000000e+00
2.756433295940143302e-01, 1.000000000000000000e+00, 6.781416799501184534e-02, 2.399999999999999911e+00, 0.000000000000000000e+00
2.737783869080742671e-01, 1.000000000000000000e+00, 6.744064937819616024e-02, 2.399999999999999911e+00, 4.173311976788848798e-02
2.710970895340332754e-01, 1.000000000000000000e+00, 6.690970265507070747e-02, 2.399999999999999911e+00, 9.595583006934514658e-02
2.673212316688659551e-01, 1.000000000000000000e+00, 6.617381019768962813e-02, 2.399999999999999911e+00, 1.722603643809275942e-01
2.621565751422549329e-01, 1.000000000000000000e+00, 6.518866872881130814e-02, 2.399999999999999911e+00, 2.765358755368440558e-01
2.553667480810501988e-01, 1.000000000000000000e+00, 6.393003445669966089e-02, 2.399999999999999911e+00, 4.134663504172013671e-01
2.468903727277341198e-01, 1.000000000000000000e+00, 6.241796222035566472e-02, 2.399999999999999911e+00, 5.841612375912467181e-01
